"Date","Time","Open","High","Low","Close","Up","Down","CV","ZeroLine","Zero Cross","UpperBand","LowerBand","MidLine","VolROC","ZeroLine"
02/22/2021,20:01,127.25,127.30,127.21,127.24,41522,53476,-16.99,0.00,0.00,127.30,126.93,127.11,-17.08,0.00
02/22/2021,20:02,127.24,127.28,127.17,127.19,33371,31714,-9.04,0.00,0.00,127.30,126.94,127.12,-29.19,0.00
02/22/2021,20:03,127.19,127.20,127.10,127.11,40180,42748,-3.89,0.00,0.00,127.30,126.96,127.13,75.02,0.00
02/22/2021,20:04,127.11,127.13,127.06,127.06,47377,56341,0.66,0.00,0.00,127.29,126.97,127.13,12.12,0.00
02/22/2021,20:05,127.05,127.13,127.04,127.08,47471,57346,4.86,0.00,0.00,127.29,126.98,127.13,15.40,0.00
02/22/2021,20:06,127.09,127.13,127.04,127.11,53127,32784,-2.30,0.00,0.00,127.29,126.98,127.14,-31.38,0.00
02/22/2021,20:07,127.10,127.10,127.05,127.08,33912,24791,-8.06,0.00,0.00,127.29,126.98,127.14,-33.18,0.00
02/22/2021,20:08,127.07,127.09,127.06,127.06,24386,24795,-17.12,0.00,0.00,127.29,126.98,127.14,-51.65,0.00
02/22/2021,20:09,127.07,127.14,127.06,127.12,53501,41134,-10.44,0.00,0.00,127.29,127.00,127.14,-1.00,0.00
02/22/2021,20:10,127.12,127.13,127.00,127.05,46615,87541,-1.85,0.00,0.00,127.27,127.02,127.15,67.73,0.00
02/22/2021,20:11,127.05,127.11,126.96,126.96,35785,87736,11.13,0.00,0.00,127.28,126.99,127.14,69.38,0.00
02/22/2021,20:12,126.97,126.99,126.94,126.96,44557,43292,-3.35,0.00,0.00,127.29,126.96,127.13,-28.41,0.00
02/22/2021,20:13,126.96,127.04,126.95,127.01,54145,31365,-4.66,0.00,0.00,127.28,126.95,127.11,-17.96,0.00
02/22/2021,20:14,127.02,127.04,127.00,127.03,35874,38847,-10.17,0.00,0.00,127.27,126.94,127.11,-46.27,0.00
02/22/2021,20:15,127.03,127.16,127.03,127.08,55264,54818,-0.08,0.00,0.00,127.27,126.94,127.10,15.88,0.00
02/22/2021,20:16,127.08,127.15,127.05,127.15,34619,17581,1.98,0.00,0.00,127.27,126.94,127.10,-19.80,0.00
02/22/2021,20:17,127.14,127.20,127.14,127.14,59177,55877,3.98,0.00,0.00,127.27,126.94,127.10,38.74,0.00
02/22/2021,20:18,127.13,127.14,127.07,127.09,33294,45316,13.73,0.00,0.00,127.26,126.94,127.10,-24.21,0.00
02/22/2021,20:19,127.09,127.13,127.05,127.10,34610,37051,11.02,0.00,0.00,127.25,126.94,127.09,-31.63,0.00
02/22/2021,20:20,127.11,127.15,127.08,127.08,49608,26799,-5.07,0.00,0.00,127.22,126.95,127.08,-11.06,0.00
02/22/2021,20:21,127.08,127.15,127.08,127.15,41334,26263,-18.78,0.00,0.00,127.20,126.96,127.08,15.15,0.00
02/22/2021,20:22,127.15,127.20,127.14,127.19,36576,28067,-14.76,0.00,0.00,127.20,126.96,127.08,31.44,0.00
02/22/2021,20:23,127.19,127.32,127.19,127.32,108378,55370,-3.76,0.00,0.00,127.25,126.94,127.09,73.03,0.00
02/22/2021,20:24,127.32,127.32,127.26,127.31,38651,53570,1.17,0.00,0.00,127.29,126.92,127.10,-31.26,0.00
02/22/2021,20:25,127.31,127.32,127.28,127.28,40610,45952,-17.62,0.00,0.00,127.31,126.92,127.11,-29.92,0.00
02/22/2021,20:26,127.28,127.31,127.27,127.31,30632,29881,-26.13,0.00,0.00,127.34,126.91,127.12,-31.12,0.00
02/22/2021,20:27,127.31,127.31,127.20,127.22,39208,46266,-12.09,0.00,0.00,127.35,126.91,127.13,-0.04,0.00
02/22/2021,20:28,127.21,127.23,127.10,127.11,36003,55393,3.04,0.00,0.00,127.35,126.92,127.13,22.32,0.00
02/22/2021,20:29,127.12,127.20,127.11,127.19,33894,19922,4.72,0.00,0.00,127.35,126.92,127.14,-51.11,0.00
02/22/2021,20:30,127.19,127.28,127.18,127.26,49731,34338,10.80,0.00,0.00,127.37,126.93,127.15,61.05,0.00
02/22/2021,20:31,127.25,127.37,127.24,127.37,50059,48164,23.03,0.00,0.00,127.39,126.95,127.17,-14.63,0.00
02/22/2021,20:32,127.37,127.41,127.33,127.33,81228,69326,24.54,0.00,0.00,127.40,126.97,127.19,91.52,0.00
02/22/2021,20:33,127.34,127.42,127.33,127.41,58017,38043,9.11,0.00,0.00,127.42,126.99,127.21,34.05,0.00
02/22/2021,20:34,127.42,127.44,127.38,127.41,49618,71165,7.87,0.00,0.00,127.44,127.01,127.22,58.08,0.00
02/22/2021,20:35,127.40,127.41,127.33,127.38,29581,41599,17.06,0.00,0.00,127.46,127.02,127.24,5.30,0.00
02/22/2021,20:36,127.36,127.55,127.35,127.55,149251,129586,58.66,0.00,0.00,127.51,127.01,127.26,331.35,0.00
02/22/2021,20:37,127.54,127.63,127.54,127.61,81913,90075,38.11,0.00,0.00,127.57,127.00,127.28,5.03,0.00
02/22/2021,20:38,127.59,127.60,127.54,127.57,54686,55298,12.48,0.00,0.00,127.61,127.01,127.31,19.26,0.00
02/22/2021,20:39,127.58,127.58,127.49,127.52,37590,59124,10.10,0.00,0.00,127.63,127.03,127.33,11.73,0.00
02/22/2021,20:40,127.53,127.57,127.52,127.57,41300,52374,-2.27,0.00,0.00,127.64,127.06,127.35,54.80,0.00
02/22/2021,20:41,127.57,127.57,127.52,127.52,39554,46263,-16.87,0.00,0.00,127.66,127.09,127.37,0.40,0.00
02/22/2021,20:42,127.53,127.56,127.49,127.56,44652,46670,-16.19,0.00,0.00,127.67,127.11,127.39,-0.08,0.00
02/22/2021,20:43,127.55,127.56,127.49,127.55,52779,38207,-17.26,0.00,0.00,127.69,127.11,127.40,69.07,0.00
02/22/2021,20:44,127.55,127.56,127.51,127.53,52432,60599,-17.18,0.00,0.00,127.70,127.12,127.41,34.45,0.00
02/22/2021,20:45,127.53,127.62,127.52,127.62,72744,34472,-10.00,0.00,0.00,127.73,127.13,127.43,9.16,0.00
02/22/2021,20:46,127.61,127.62,127.56,127.57,38265,62551,-30.54,0.00,0.00,127.74,127.14,127.44,-33.04,0.00
02/22/2021,20:47,127.57,127.60,127.54,127.57,36080,29100,-30.98,0.00,0.00,127.75,127.17,127.46,-32.15,0.00
02/22/2021,20:48,127.57,127.60,127.53,127.56,34441,35028,-25.53,0.00,0.00,127.72,127.24,127.48,-42.48,0.00
02/22/2021,20:49,127.55,127.59,127.52,127.59,38890,58833,-24.96,0.00,0.00,127.70,127.30,127.50,37.29,0.00
02/22/2021,20:50,127.59,127.60,127.54,127.56,21301,32446,-20.23,0.00,0.00,127.69,127.35,127.52,-80.72,0.00
02/22/2021,20:51,127.56,127.63,127.55,127.62,58230,29155,-11.08,0.00,0.00,127.69,127.37,127.53,-49.19,0.00
02/22/2021,20:52,127.61,127.71,127.61,127.65,100250,77344,-2.27,0.00,0.00,127.69,127.41,127.55,61.47,0.00
02/22/2021,20:53,127.65,127.85,127.64,127.85,118373,80025,31.37,0.00,0.00,127.75,127.39,127.57,105.14,0.00
02/22/2021,20:54,127.84,127.87,127.77,127.79,41460,63777,40.07,0.00,0.00,127.78,127.40,127.59,12.34,0.00
02/22/2021,20:55,127.79,127.83,127.78,127.82,51198,53208,18.76,0.00,0.00,127.80,127.42,127.61,21.66,0.00
02/22/2021,20:56,127.82,127.96,127.81,127.94,105906,60740,38.17,0.00,0.00,127.86,127.39,127.63,82.48,0.00
02/22/2021,20:57,127.94,127.95,127.86,127.87,80809,61166,39.98,0.00,0.00,127.90,127.38,127.64,56.04,0.00
02/22/2021,20:58,127.88,127.90,127.75,127.76,71739,108327,53.29,0.00,0.00,127.91,127.39,127.65,59.31,0.00
02/22/2021,20:59,127.76,127.82,127.69,127.73,106581,91692,59.11,0.00,0.00,127.92,127.41,127.66,84.93,0.00
02/22/2021,21:00,127.73,127.81,127.72,127.76,46372,49491,57.67,0.00,0.00,127.93,127.42,127.67,-4.91,0.00
02/22/2021,21:01,127.77,127.81,127.74,127.77,37493,31345,43.27,0.00,0.00,127.93,127.43,127.68,5.61,0.00
02/22/2021,21:02,127.78,127.81,127.75,127.78,37950,24544,23.40,0.00,0.00,127.94,127.45,127.69,-10.04,0.00
02/22/2021,21:03,127.77,127.77,127.65,127.68,58885,82586,-1.77,0.00,0.00,127.94,127.46,127.70,44.77,0.00
02/22/2021,21:04,127.68,127.73,127.66,127.69,30656,41961,-6.88,0.00,0.00,127.93,127.49,127.71,35.11,0.00
02/22/2021,21:05,127.68,127.70,127.60,127.63,67901,46915,3.77,0.00,0.00,127.93,127.49,127.71,31.39,0.00
02/22/2021,21:06,127.64,127.65,127.61,127.64,58183,45872,-16.86,0.00,0.00,127.93,127.50,127.71,-41.41,0.00
02/22/2021,21:07,127.63,127.75,127.63,127.73,70915,61019,-8.63,0.00,0.00,127.93,127.51,127.72,-33.50,0.00
02/22/2021,21:08,127.74,127.76,127.71,127.74,59556,44937,-23.16,0.00,0.00,127.92,127.54,127.73,-0.71,0.00
02/22/2021,21:09,127.74,127.74,127.58,127.60,45488,59209,-13.47,0.00,0.00,127.92,127.54,127.73,0.28,0.00
02/22/2021,21:10,127.60,127.70,127.60,127.68,74392,50391,-9.76,0.00,0.00,127.91,127.56,127.74,-25.12,0.00
02/22/2021,21:11,127.68,127.68,127.55,127.63,66817,91143,2.20,0.00,0.00,127.91,127.56,127.74,11.26,0.00
02/22/2021,21:12,127.63,127.69,127.52,127.57,71044,80883,23.21,0.00,0.00,127.92,127.55,127.73,-15.63,0.00
02/22/2021,21:13,127.56,127.69,127.56,127.60,56941,67346,19.93,0.00,0.00,127.91,127.53,127.72,-37.32,0.00
02/22/2021,21:14,127.60,127.60,127.52,127.55,45804,39756,19.16,0.00,0.00,127.91,127.51,127.71,-10.75,0.00
02/22/2021,21:15,127.55,127.60,127.49,127.52,51950,53804,17.40,0.00,0.00,127.90,127.49,127.69,53.63,0.00
02/22/2021,21:16,127.52,127.63,127.51,127.60,54894,42533,33.07,0.00,0.00,127.85,127.50,127.68,55.90,0.00
02/22/2021,21:17,127.59,127.60,127.57,127.58,31671,23165,7.20,0.00,0.00,127.82,127.50,127.66,-61.24,0.00
02/22/2021,21:18,127.58,127.65,127.56,127.64,38324,38156,15.11,0.00,0.00,127.81,127.51,127.66,5.32,0.00
02/22/2021,21:19,127.64,127.78,127.64,127.73,70599,55277,6.88,0.00,0.00,127.81,127.51,127.66,9.63,0.00
02/22/2021,21:20,127.73,127.76,127.67,127.69,47617,29044,3.75,0.00,0.00,127.80,127.51,127.65,-26.33,0.00
02/22/2021,21:21,127.69,127.72,127.65,127.69,24202,28941,-7.61,0.00,0.00,127.78,127.51,127.65,-59.72,0.00
02/22/2021,21:22,127.69,127.71,127.68,127.69,31435,24477,-27.55,0.00,0.00,127.77,127.52,127.64,-46.49,0.00
02/22/2021,21:23,127.70,127.71,127.67,127.70,16244,21242,-35.87,0.00,0.00,127.77,127.52,127.64,-64.20,0.00
02/22/2021,21:24,127.70,127.73,127.69,127.71,22753,21049,-37.72,0.00,0.00,127.77,127.52,127.65,-64.90,0.00
02/22/2021,21:25,127.71,127.74,127.70,127.73,23586,29967,-42.38,0.00,0.00,127.78,127.52,127.65,-66.10,0.00
02/22/2021,21:26,127.73,127.76,127.70,127.76,37149,23788,-43.85,0.00,0.00,127.80,127.52,127.66,-59.89,0.00
02/22/2021,21:27,127.75,127.82,127.74,127.78,73820,52913,-32.10,0.00,0.00,127.81,127.51,127.66,1.97,0.00
02/22/2021,21:28,127.79,127.79,127.69,127.70,26642,54405,-24.76,0.00,0.00,127.80,127.52,127.66,-5.27,0.00
02/22/2021,21:29,127.70,127.73,127.69,127.72,25168,36643,-36.16,0.00,0.00,127.81,127.52,127.66,-41.55,0.00
02/22/2021,21:30,127.73,127.76,127.66,127.67,51756,40102,-28.55,0.00,0.00,127.81,127.52,127.66,-5.72,0.00
02/22/2021,21:31,127.66,127.68,127.61,127.67,110410,63698,-24.76,0.00,0.00,127.81,127.52,127.67,217.51,0.00
02/22/2021,21:32,127.66,127.71,127.65,127.68,86829,40281,-16.65,0.00,0.00,127.80,127.54,127.67,66.20,0.00
02/22/2021,21:33,127.68,127.68,127.64,127.64,21505,29091,-15.06,0.00,0.00,127.80,127.54,127.67,-59.80,0.00
02/22/2021,21:34,127.65,127.69,127.59,127.69,37875,41904,2.24,0.00,0.00,127.80,127.56,127.68,4.07,0.00
02/22/2021,21:35,127.69,127.70,127.59,127.64,46702,43228,21.85,0.00,0.00,127.78,127.59,127.69,69.22,0.00
02/22/2021,21:36,127.63,127.66,127.58,127.64,30148,48726,23.83,0.00,0.00,127.78,127.60,127.69,41.07,0.00
02/22/2021,21:37,127.65,127.65,127.56,127.58,27061,47768,21.35,0.00,0.00,127.78,127.60,127.69,99.62,0.00
02/22/2021,21:38,127.58,127.60,127.56,127.57,90088,36137,0.94,0.00,0.00,127.79,127.58,127.68,188.17,0.00
02/22/2021,21:39,127.58,127.59,127.51,127.57,33786,72431,11.76,0.00,0.00,127.79,127.57,127.68,98.34,0.00
02/22/2021,21:40,127.56,127.59,127.52,127.53,23380,37982,1.31,0.00,0.00,127.80,127.54,127.67,0.70,0.00
02/22/2021,21:41,127.52,127.53,127.47,127.51,82691,73940,-1.44,0.00,0.00,127.80,127.51,127.66,23.59,0.00
02/22/2021,21:42,127.51,127.59,127.48,127.54,64933,53425,11.78,0.00,0.00,127.80,127.50,127.65,46.04,0.00
02/22/2021,21:43,127.54,127.54,127.50,127.52,23962,27695,10.45,0.00,0.00,127.80,127.48,127.64,-16.43,0.00
02/22/2021,21:44,127.52,127.53,127.46,127.47,45501,48476,0.09,0.00,0.00,127.80,127.46,127.63,2.31,0.00
02/22/2021,21:45,127.48,127.48,127.41,127.43,39948,56627,-9.25,0.00,0.00,127.80,127.43,127.62,-44.53,0.00
02/22/2021,21:46,127.43,127.52,127.43,127.50,71912,53022,-5.22,0.00,0.00,127.79,127.42,127.60,-1.71,0.00
02/22/2021,21:47,127.50,127.50,127.38,127.44,49018,49336,2.62,0.00,0.00,127.76,127.41,127.59,94.39,0.00
02/22/2021,21:48,127.45,127.45,127.37,127.40,47962,46822,12.30,0.00,0.00,127.76,127.38,127.57,18.81,0.00
02/22/2021,21:49,127.40,127.43,127.37,127.41,35862,60215,5.01,0.00,0.00,127.74,127.37,127.56,6.84,0.00
02/22/2021,21:50,127.41,127.43,127.35,127.36,18832,44660,6.61,0.00,0.00,127.74,127.34,127.54,-19.50,0.00
02/22/2021,21:51,127.35,127.51,127.35,127.51,91567,58091,31.16,0.00,0.00,127.72,127.35,127.53,100.00,0.00
02/22/2021,21:52,127.50,127.55,127.49,127.55,46384,41173,11.56,0.00,0.00,127.70,127.35,127.53,-30.63,0.00
02/22/2021,21:53,127.54,127.55,127.44,127.45,23801,73039,28.25,0.00,0.00,127.68,127.35,127.52,-8.83,0.00
02/22/2021,21:54,127.44,127.44,127.40,127.41,21055,26925,15.50,0.00,0.00,127.66,127.35,127.50,-21.81,0.00
02/22/2021,21:55,127.40,127.41,127.31,127.32,43664,56887,20.42,0.00,0.00,127.65,127.33,127.49,-35.80,0.00
02/22/2021,21:56,127.33,127.38,127.31,127.34,46203,39216,11.03,0.00,0.00,127.63,127.32,127.47,-27.83,0.00
02/22/2021,21:57,127.34,127.38,127.31,127.31,42488,61934,-2.88,0.00,0.00,127.62,127.30,127.46,102.14,0.00
02/22/2021,21:58,127.31,127.31,127.26,127.27,37408,53138,-9.01,0.00,0.00,127.61,127.27,127.44,-3.65,0.00
02/22/2021,21:59,127.27,127.30,127.25,127.29,54937,58637,-10.08,0.00,0.00,127.60,127.25,127.43,17.60,0.00
02/22/2021,22:00,127.28,127.29,127.19,127.29,69550,82193,-3.58,0.00,0.00,127.59,127.24,127.42,21.46,0.00
02/22/2021,22:01,127.29,127.30,127.18,127.19,47722,47369,-10.26,0.00,0.00,127.60,127.20,127.40,-3.32,0.00
02/22/2021,22:02,127.20,127.20,127.10,127.12,81615,93124,-0.64,0.00,0.00,127.60,127.16,127.38,84.35,0.00
02/22/2021,22:03,127.12,127.12,127.04,127.10,63402,74789,-6.47,0.00,0.00,127.60,127.12,127.36,43.83,0.00
02/22/2021,22:04,127.10,127.11,127.00,127.05,77548,110740,9.62,0.00,0.00,127.61,127.07,127.34,196.55,0.00
02/22/2021,22:05,127.04,127.05,126.99,127.03,66275,129838,-0.96,0.00,0.00,127.61,127.02,127.32,31.04,0.00
02/22/2021,22:06,127.04,127.07,127.00,127.03,82843,55227,-0.81,0.00,0.00,127.60,126.98,127.29,57.69,0.00
02/22/2021,22:07,127.03,127.04,126.96,127.00,63041,76669,1.58,0.00,0.00,127.60,126.94,127.27,44.27,0.00
02/22/2021,22:08,126.99,127.01,126.96,126.99,47980,51540,1.39,0.00,0.00,127.59,126.91,127.25,107.42,0.00
02/22/2021,22:09,126.98,126.99,126.93,126.93,55808,60778,3.80,0.00,0.00,127.59,126.86,127.23,15.95,0.00
02/22/2021,22:10,126.93,127.01,126.92,126.97,75601,53357,0.48,0.00,0.00,127.58,126.83,127.21,50.97,0.00
02/22/2021,22:11,126.97,127.01,126.95,126.98,41539,44520,-12.67,0.00,0.00,127.54,126.82,127.18,-17.59,0.00
02/22/2021,22:12,126.99,126.99,126.85,126.88,82591,97850,-1.62,0.00,0.00,127.49,126.81,127.15,99.28,0.00
02/22/2021,22:13,126.87,126.89,126.80,126.85,80496,73587,0.78,0.00,0.00,127.45,126.78,127.12,35.67,0.00
02/22/2021,22:14,126.84,126.87,126.81,126.82,78362,58912,-9.50,0.00,0.00,127.42,126.76,127.09,-9.54,0.00
02/22/2021,22:15,126.83,126.87,126.70,126.81,111155,128566,15.40,0.00,0.00,127.39,126.73,127.06,152.10,0.00
02/22/2021,22:16,126.81,126.91,126.79,126.91,106220,85776,24.11,0.00,0.00,127.35,126.73,127.04,9.88,0.00
02/22/2021,22:17,126.92,127.00,126.91,126.93,114745,74718,22.04,0.00,0.00,127.31,126.73,127.02,37.10,0.00
02/22/2021,22:18,126.93,126.93,126.83,126.83,41815,60357,31.39,0.00,0.00,127.28,126.72,127.00,-45.74,0.00
02/22/2021,22:19,126.84,126.86,126.79,126.83,51273,52914,29.19,0.00,0.00,127.23,126.72,126.98,-46.87,0.00
02/22/2021,22:20,126.83,126.84,126.77,126.80,78389,96430,18.12,0.00,0.00,127.17,126.73,126.95,26.62,0.00
02/22/2021,22:21,126.81,126.82,126.74,126.77,111977,107685,20.39,0.00,0.00,127.14,126.73,126.93,57.23,0.00
02/22/2021,22:22,126.78,126.85,126.77,126.79,56711,71171,1.51,0.00,0.00,127.11,126.72,126.92,28.50,0.00
02/22/2021,22:23,126.79,126.79,126.70,126.71,95086,81251,1.22,0.00,0.00,127.09,126.70,126.90,51.25,0.00
02/22/2021,22:24,126.71,126.74,126.65,126.68,79101,88999,7.76,0.00,0.00,127.08,126.67,126.88,30.35,0.00
02/22/2021,22:25,126.69,126.69,126.52,126.55,89974,133247,5.30,0.00,0.00,127.09,126.62,126.85,159.38,0.00
02/22/2021,22:26,126.55,126.64,126.52,126.54,160431,169265,4.16,0.00,0.00,127.09,126.57,126.83,82.72,0.00
02/22/2021,22:27,126.54,126.60,126.50,126.52,60988,143157,5.31,0.00,0.00,127.08,126.53,126.80,32.49,0.00
02/22/2021,22:28,126.52,126.59,126.51,126.53,115733,81022,0.68,0.00,0.00,127.07,126.49,126.78,43.33,0.00
02/22/2021,22:29,126.52,126.58,126.47,126.55,142179,195060,8.31,0.00,0.00,127.06,126.47,126.76,40.68,0.00
02/22/2021,22:30,126.55,126.59,126.46,126.49,69528,92505,19.28,0.00,0.00,127.04,126.44,126.74,-15.61,0.00
02/22/2021,22:31,126.48,126.70,126.44,126.69,135501,89876,53.28,0.00,0.00,127.01,126.44,126.72,18.96,0.00
02/22/2021,22:32,126.69,126.75,126.65,126.69,140436,131115,48.53,0.00,0.00,126.99,126.44,126.71,165.78,0.00
02/22/2021,22:33,126.68,126.70,126.56,126.60,96275,118094,49.85,0.00,0.00,126.97,126.43,126.70,105.75,0.00
02/22/2021,22:34,126.59,126.62,126.55,126.60,91769,122977,36.40,0.00,0.00,126.96,126.42,126.69,22.84,0.00
02/22/2021,22:35,126.61,126.62,126.50,126.54,91688,120059,16.58,0.00,0.00,126.95,126.41,126.68,-3.60,0.00
02/22/2021,22:36,126.54,126.54,126.39,126.40,94372,120396,18.32,0.00,0.00,126.93,126.38,126.65,67.94,0.00
02/22/2021,22:37,126.40,126.40,126.31,126.35,122024,99479,13.40,0.00,0.00,126.90,126.35,126.62,25.61,0.00
02/22/2021,22:38,126.35,126.55,126.31,126.54,280824,171540,40.48,0.00,0.00,126.87,126.35,126.61,169.10,0.00
02/22/2021,22:39,126.53,126.56,126.38,126.44,120876,135096,45.02,0.00,0.00,126.84,126.34,126.59,14.67,0.00
02/22/2021,22:40,126.45,126.48,126.30,126.31,106441,98264,43.57,0.00,0.00,126.82,126.31,126.56,-37.91,0.00
02/22/2021,22:41,126.31,126.35,126.23,126.24,123728,165456,9.44,0.00,0.00,126.81,126.26,126.54,41.66,0.00
02/22/2021,22:42,126.24,126.39,126.23,126.25,128077,136245,16.59,0.00,0.00,126.79,126.24,126.51,34.34,0.00
02/22/2021,22:43,126.26,126.44,126.14,126.35,205105,204888,35.62,0.00,0.00,126.76,126.22,126.49,21.57,0.00
02/22/2021,22:44,126.36,126.47,126.36,126.43,131534,86072,37.91,0.00,0.00,126.74,126.23,126.48,34.30,0.00
02/22/2021,22:45,126.42,126.42,126.21,126.30,124405,113486,44.67,0.00,0.00,126.73,126.20,126.47,5.55,0.00
02/22/2021,22:46,126.30,126.50,126.30,126.39,139372,126482,42.20,0.00,0.00,126.73,126.20,126.46,-2.10,0.00
02/22/2021,22:47,126.39,126.45,126.33,126.41,120169,104111,40.98,0.00,0.00,126.72,126.19,126.46,4.62,0.00
02/22/2021,22:48,126.41,126.51,126.39,126.41,129824,98799,12.79,0.00,0.00,126.71,126.19,126.45,6.46,0.00
02/22/2021,22:49,126.40,126.45,126.34,126.43,127417,85782,1.36,0.00,0.00,126.70,126.18,126.44,0.69,0.00
02/22/2021,22:50,126.44,126.55,126.44,126.44,142265,140161,-7.21,0.00,0.00,126.70,126.18,126.44,31.50,0.00
02/22/2021,22:51,126.45,126.45,126.23,126.28,289369,310228,6.17,0.00,0.00,126.66,126.18,126.42,170.69,0.00
02/22/2021,22:52,126.27,126.40,126.24,126.27,154283,165165,4.98,0.00,0.00,126.61,126.19,126.40,-29.38,0.00
02/22/2021,22:53,126.28,126.30,126.18,126.27,166470,149184,-15.03,0.00,0.00,126.58,126.18,126.38,23.32,0.00
02/22/2021,22:54,126.28,126.45,126.24,126.44,221569,138394,-2.18,0.00,0.00,126.55,126.20,126.37,75.84,0.00
02/22/2021,22:55,126.43,126.45,126.10,126.14,240413,312121,13.00,0.00,0.00,126.54,126.17,126.35,91.07,0.00
02/22/2021,22:56,126.15,126.42,126.12,126.36,436624,247947,20.56,0.00,0.00,126.54,126.17,126.35,158.99,0.00
02/22/2021,22:57,126.37,126.38,126.11,126.20,299428,295202,34.16,0.00,0.00,126.54,126.15,126.35,45.03,0.00
02/22/2021,22:58,126.19,126.35,126.13,126.22,366166,302666,40.92,0.00,0.00,126.51,126.15,126.33,207.36,0.00
02/22/2021,22:59,126.22,126.33,126.02,126.11,406469,496462,59.71,0.00,0.00,126.51,126.12,126.31,279.56,0.00
02/22/2021,23:00,126.11,126.18,126.00,126.00,624378,1061208,60.26,0.00,0.00,126.54,126.06,126.30,534.03,0.00
